route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
CAIP-5152,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
CAIP-5165,CAIP,"Caboolture - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
CASP-4998,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5075,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5076,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5110,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5111,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5115,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5117,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5135,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5136,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5137,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5151,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5152,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CASP-5165,CASP,"Caboolture - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CLBD-5111,CLBD,"Cleveland - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CLBD-5115,CLBD,"Cleveland - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CLBD-5117,CLBD,"Cleveland - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CLBD-5137,CLBD,"Cleveland - Airport",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
CLBR-4997,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-4998,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5075,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5076,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5106,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5110,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5111,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5115,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5117,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5135,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5136,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5137,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5151,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5152,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLBR-5165,CLBR,"Cleveland - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-4997,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-4998,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5075,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5076,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5106,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5110,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5111,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5115,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5117,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5135,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5136,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5137,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5151,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5152,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
CLSH-5165,CLSH,"Cleveland - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
DBBR-4997,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-4998,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5075,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5076,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5106,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5110,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5111,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5115,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5117,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5137,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5151,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5152,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBBR-5165,DBBR,"Doomben - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,9B60A6,1D1D1D
DBCA-5075,DBCA,"Doomben - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
DBCA-5076,DBCA,"Doomben - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
DBCA-5135,DBCA,"Doomben - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
DBCA-5136,DBCA,"Doomben - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
DBCA-5151,DBCA,"Doomben - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
DBCA-5152,DBCA,"Doomben - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
F1-4055,F1,"Northshore Hamilton / UQ St Lucia",,4,https://jp.translink.com.au/plan-your-journey/timetables,61C5C9,FFFFFF
F11-4055,F11,"Apollo Road / Riverside",,4,https://jp.translink.com.au/plan-your-journey/timetables,61C5C9,FFFFFF
F12-4055,F12,"QUT Gardens Point / West End",,4,https://jp.translink.com.au/plan-your-journey/timetables,61C5C9,FFFFFF
F21-4055,F21,"Bulimba / Teneriffe",,4,https://jp.translink.com.au/plan-your-journey/timetables,61C5C9,FFFFFF
F22-4055,F22,"Sydney Street / Dockside",,4,https://jp.translink.com.au/plan-your-journey/timetables,61C5C9,FFFFFF
F23-4055,F23,"Holman Street / Riverside",,4,https://jp.translink.com.au/plan-your-journey/timetables,61C5C9,FFFFFF
F24-4055,F24,"Maritime Museum / QUT Gardens Point",,4,https://jp.translink.com.au/plan-your-journey/timetables,61C5C9,FFFFFF
F50-4430,F50,"Coochiemudlo Island",,4,https://jp.translink.com.au/plan-your-journey/timetables,61C5C9,FFFFFF
FGBN-4997,FGBN,"Ferny Grove - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBN-4998,FGBN,"Ferny Grove - Beenleigh",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-4997,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-4998,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5075,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5076,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5106,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5110,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5111,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5115,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5117,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5135,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5136,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5137,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5151,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5152,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGBR-5165,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,D53E45,1D1D1D
FGCL-5111,FGCL,"Ferny Grove - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
FGCL-5115,FGCL,"Ferny Grove - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
FGCL-5117,FGCL,"Ferny Grove - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
FGCL-5137,FGCL,"Ferny Grove - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables,4778B2,FFFFFF
GYBR-4997,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-4998,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5075,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5076,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5106,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5110,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5111,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5115,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5117,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5135,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5136,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5137,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5151,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5152,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYBR-5165,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
GYSP-5075,GYSP,"Gympie North - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
GYSP-5076,GYSP,"Gympie North - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
GYSP-5111,GYSP,"Gympie North - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
GYSP-5115,GYSP,"Gympie North - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
GYSP-5117,GYSP,"Gympie North - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
GYSP-5137,GYSP,"Gympie North - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
GYSP-5151,GYSP,"Gympie North - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
GYSP-5152,GYSP,"Gympie North - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
IPBR-4997,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-4998,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5075,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5076,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5106,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5110,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5111,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5115,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5117,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5135,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5136,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5137,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5151,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5152,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPBR-5165,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-4997,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-4998,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5075,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5076,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5106,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5110,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5111,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5115,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5117,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5135,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5136,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5137,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5151,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5152,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPCA-5165,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPIP-5137,IPIP,"Ipswich - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-4997,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-4998,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5075,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5076,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5106,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5110,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5111,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5115,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5117,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5135,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5136,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5137,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5151,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5152,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPNA-5165,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRP-5137,IPRP,"Ipswich - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
IPRW-4997,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-4998,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5075,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5076,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5106,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5110,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5111,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5115,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5117,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5135,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5136,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5137,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5151,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5152,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPRW-5165,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPSH-5111,IPSH,"Ipswich - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPSH-5115,IPSH,"Ipswich - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPSH-5117,IPSH,"Ipswich - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPSH-5137,IPSH,"Ipswich - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables,27855A,1D1D1D
IPSP-5137,IPSP,"Ipswich - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables,6CC6E9,1D1D1D
L1-5029,L1,"Helensvale - Burleigh Heads",,0,https://jp.translink.com.au/plan-your-journey/timetables,FFC425,1D1D1D
M1-4949,M1,"Eight Mile Plains - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/M1,E463A4,1D1D1D
M2-4949,M2,"RBWH - UQ Lakes via City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/M2,E463A4,1D1D1D
N100-4948,N100,"Valley - Forest Lake NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N100,E463A4,1D1D1D
N100-5065,N100,"Valley - Forest Lake NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N100,E463A4,1D1D1D
N100-5146,N100,"Valley - Forest Lake NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N100,E463A4,1D1D1D
N130-4948,N130,"Valley - Algester/Parkinson NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N130,E463A4,1D1D1D
N130-5065,N130,"Valley - Algester/Parkinson NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N130,E463A4,1D1D1D
N130-5146,N130,"Valley - Algester/Parkinson NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N130,E463A4,1D1D1D
N154-4948,N154,"City/Valley - Browns Plains NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N154,E463A4,1D1D1D
N154-5065,N154,"City/Valley - Browns Plains NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N154,E463A4,1D1D1D
N154-5146,N154,"City/Valley - Browns Plains NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N154,E463A4,1D1D1D
N184-4948,N184,"Valley - Garden City NightLink via Cavendish Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N184,E463A4,1D1D1D
N184-5065,N184,"Valley - Garden City NightLink via Cavendish Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N184,E463A4,1D1D1D
N184-5146,N184,"Valley - Garden City NightLink via Cavendish Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N184,E463A4,1D1D1D
N199-4948,N199,"West End - Teneriffe Ferry NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N199,E463A4,1D1D1D
N199-5065,N199,"West End - Teneriffe Ferry NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N199,E463A4,1D1D1D
N199-5146,N199,"West End - Teneriffe Ferry NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N199,E463A4,1D1D1D
N200-4948,N200,"Valley - Carindale Heights NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N200,E463A4,1D1D1D
N200-5065,N200,"Valley - Carindale Heights NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N200,E463A4,1D1D1D
N200-5146,N200,"Valley - Carindale Heights NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N200,E463A4,1D1D1D
N226-4948,N226,"City/Valley - Wynnum NightLink via Bulimba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N226,E463A4,1D1D1D
N226-5065,N226,"City/Valley - Wynnum NightLink via Bulimba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N226,E463A4,1D1D1D
